example_id                                                  | status | run_time        |
./spec/kinde_sdk/errors_spec.rb[1:4:3]                      | passed | 0.00003 seconds |
./spec/kinde_sdk/errors_spec.rb[1:5:1]                      | passed | 0.00004 seconds |
./spec/kinde_sdk/errors_spec.rb[1:5:2]                      | passed | 0.00026 seconds |
./spec/kinde_sdk/errors_spec.rb[1:5:3]                      | passed | 0.0002 seconds  |
./spec/kinde_sdk/errors_spec.rb[1:6:1]                      | passed | 0.00005 seconds |
./spec/kinde_sdk/errors_spec.rb[1:6:2]                      | passed | 0.00004 seconds |
./spec/kinde_sdk/errors_spec.rb[1:7:1]                      | passed | 0.00003 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:1:1]    | passed | 0.0328 seconds  |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:1:2]    | passed | 0.01957 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:1:3]    | passed | 0.01261 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:2:1]    | passed | 0.03011 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:2:2]    | passed | 0.0385 seconds  |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:2:3]    | passed | 0.0191 seconds  |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:2:4:1]  | passed | 0.02295 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:2:4:2]  | passed | 0.01649 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:3:1]    | passed | 0.01256 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:3:2:1]  | passed | 0.02206 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:4:1]    | passed | 0.04236 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:4:2]    | passed | 0.04712 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:5:1]    | passed | 0.05251 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:6:1]    | passed | 0.02253 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:7:1]    | passed | 0.03578 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:8:1]    | passed | 0.03217 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:8:2]    | passed | 0.02074 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:8:3]    | passed | 0.0188 seconds  |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:9:1]    | passed | 0.04388 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:9:2]    | passed | 0.02763 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:10:1:1] | passed | 0.04274 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:10:2:1] | passed | 0.01685 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:10:3:1] | passed | 0.04744 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:10:4:1] | passed | 0.02366 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:10:5:1] | passed | 0.04916 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:11:1]   | passed | 0.04553 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:11:2]   | passed | 0.01788 seconds |
./spec/kinde_sdk/internal/frontend_client_spec.rb[1:12:1]   | passed | 0.03744 seconds |
./spec/kinde_sdk/logging_spec.rb[1:1:1]                     | passed | 0.00004 seconds |
./spec/kinde_sdk/logging_spec.rb[1:1:2]                     | passed | 0.00004 seconds |
./spec/kinde_sdk/logging_spec.rb[1:1:3]                     | passed | 0.00016 seconds |
./spec/kinde_sdk/logging_spec.rb[1:1:4]                     | passed | 0.00005 seconds |
./spec/kinde_sdk/logging_spec.rb[1:2:1:1]                   | passed | 0.00014 seconds |
./spec/kinde_sdk/logging_spec.rb[1:2:1:2]                   | passed | 0.00015 seconds |
./spec/kinde_sdk/logging_spec.rb[1:2:1:3]                   | passed | 0.00021 seconds |
./spec/kinde_sdk/logging_spec.rb[1:2:1:4]                   | passed | 0.00014 seconds |
./spec/kinde_sdk/logging_spec.rb[1:2:1:5]                   | passed | 0.00013 seconds |
./spec/kinde_sdk/logging_spec.rb[1:2:2:1]                   | passed | 0.00021 seconds |
./spec/kinde_sdk/logging_spec.rb[1:2:2:2]                   | passed | 0.00015 seconds |
./spec/kinde_sdk/logging_spec.rb[1:2:2:3:1]                 | passed | 0.00017 seconds |
./spec/kinde_sdk/logging_spec.rb[1:2:2:3:2]                 | passed | 0.00017 seconds |
./spec/kinde_sdk/logging_spec.rb[1:2:2:4:1]                 | passed | 0.00017 seconds |
./spec/kinde_sdk/logging_spec.rb[1:2:2:4:2]                 | passed | 0.00018 seconds |
./spec/kinde_sdk/logging_spec.rb[1:3:1:1]                   | passed | 0.00004 seconds |
./spec/kinde_sdk/logging_spec.rb[1:4:1]                     | passed | 0.00018 seconds |
./spec/kinde_sdk/logging_spec.rb[1:4:2]                     | passed | 0.00039 seconds |
./spec/kinde_sdk/logging_spec.rb[1:4:3]                     | passed | 0.00014 seconds |
./spec/kinde_sdk/logging_spec.rb[1:4:4]                     | passed | 0.00015 seconds |
./spec/kinde_sdk/logging_spec.rb[1:5:1]                     | passed | 0.0235 seconds  |
./spec/kinde_sdk/middleware_spec.rb[1:1:1]                  | passed | 0.00004 seconds |
./spec/kinde_sdk/middleware_spec.rb[1:2:1]                  | passed | 0.00046 seconds |
./spec/kinde_sdk/middleware_spec.rb[1:2:2]                  | passed | 0.00024 seconds |
./spec/kinde_sdk/middleware_spec.rb[1:2:3]                  | passed | 0.00014 seconds |
./spec/kinde_sdk/middleware_spec.rb[1:2:4]                  | passed | 0.00035 seconds |
./spec/kinde_sdk/middleware_spec.rb[1:2:5:1]                | passed | 0.00022 seconds |
./spec/kinde_sdk/middleware_spec.rb[1:2:6:1]                | passed | 0.00019 seconds |
./spec/kinde_sdk/token_manager_spec.rb[1:1:1]               | passed | 0.02353 seconds |
./spec/kinde_sdk/token_manager_spec.rb[1:1:2]               | passed | 0.03435 seconds |
./spec/kinde_sdk/token_manager_spec.rb[1:1:3]               | passed | 0.00013 seconds |
./spec/kinde_sdk/token_manager_spec.rb[1:2:1:1]             | passed | 0.0001 seconds  |
./spec/kinde_sdk/token_manager_spec.rb[1:3:1:1]             | passed | 0.0009 seconds  |
./spec/kinde_sdk/token_manager_spec.rb[1:3:2:1]             | passed | 0.00012 seconds |
./spec/kinde_sdk/token_manager_spec.rb[1:4:1]               | passed | 0.0097 seconds  |
./spec/kinde_sdk/token_manager_spec.rb[1:4:2]               | passed | 0.01624 seconds |
./spec/kinde_sdk/token_manager_spec.rb[1:4:3:1]             | passed | 0.01252 seconds |
./spec/kinde_sdk/token_manager_spec.rb[1:4:3:2]             | passed | 0.02639 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:1:1:1]               | passed | 0.00005 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:1:1:2]               | passed | 0.00003 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:1:1:3]               | passed | 0.00004 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:1:2:1]               | passed | 0.00004 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:1:2:2]               | passed | 0.00003 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:1:3:1]               | passed | 0.00005 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:1:3:2]               | passed | 0.00003 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:2:1:1]               | passed | 0.00003 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:2:1:2]               | passed | 0.00004 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:2:1:3]               | passed | 0.00004 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:2:2:1]               | passed | 0.00004 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:2:2:2]               | passed | 0.00006 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:2:3:1]               | passed | 0.00005 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:3:1]                 | passed | 0.00003 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:3:2]                 | passed | 0.00004 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:3:3]                 | passed | 0.00004 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:3:4]                 | passed | 0.00003 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:3:5]                 | passed | 0.00017 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:4:1:1]               | passed | 0.00004 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:4:1:2]               | passed | 0.00006 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:4:2:1]               | passed | 0.00016 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:4:3:1]               | passed | 0.00004 seconds |
./spec/kinde_sdk/token_store_spec.rb[1:5:1]                 | passed | 0.00004 seconds |
./spec/kinde_sdk_spec.rb[1:1:1]                             | passed | 0.01346 seconds |
./spec/kinde_sdk_spec.rb[1:1:2]                             | passed | 0.02785 seconds |
./spec/kinde_sdk_spec.rb[1:2:1]                             | passed | 0.01578 seconds |
./spec/kinde_sdk_spec.rb[1:2:2:1]                           | passed | 0.01933 seconds |
./spec/kinde_sdk_spec.rb[1:3:1]                             | passed | 0.06195 seconds |
./spec/kinde_sdk_spec.rb[1:4:1]                             | passed | 0.00794 seconds |
./spec/kinde_sdk_spec.rb[1:4:2:1]                           | passed | 0.03007 seconds |
./spec/kinde_sdk_spec.rb[1:5:1]                             | passed | 0.0198 seconds  |
./spec/kinde_sdk_spec.rb[1:5:2:1]                           | passed | 0.02257 seconds |
./spec/kinde_sdk_spec.rb[1:6:1:1]                           | passed | 0.02411 seconds |
./spec/kinde_sdk_spec.rb[1:6:1:2]                           | passed | 0.05686 seconds |
./spec/kinde_sdk_spec.rb[1:6:1:3]                           | passed | 0.08514 seconds |
./spec/kinde_sdk_spec.rb[1:6:2:1]                           | passed | 0.01607 seconds |
./spec/kinde_sdk_spec.rb[1:6:2:2:1:1]                       | passed | 0.00873 seconds |
./spec/kinde_sdk_spec.rb[1:6:2:2:2:1]                       | passed | 0.05065 seconds |
./spec/kinde_sdk_spec.rb[1:6:3:1]                           | passed | 0.03514 seconds |
./spec/kinde_sdk_spec.rb[1:6:3:2]                           | passed | 0.02225 seconds |
./spec/kinde_sdk_spec.rb[1:6:3:3]                           | passed | 0.03552 seconds |
./spec/kinde_sdk_spec.rb[1:6:3:4]                           | passed | 0.035 seconds   |
./spec/kinde_sdk_spec.rb[1:6:3:5]                           | passed | 0.02551 seconds |
./spec/kinde_sdk_spec.rb[1:6:3:6]                           | passed | 0.02026 seconds |
./spec/kinde_sdk_spec.rb[1:6:4:1:1]                         | passed | 0.03293 seconds |
./spec/kinde_sdk_spec.rb[1:7]                               | passed | 0.04247 seconds |
./spec/kinde_sdk_spec.rb[1:8:1]                             | passed | 0.02256 seconds |
./spec/kinde_sdk_spec.rb[1:8:2]                             | passed | 0.03986 seconds |
./spec/kinde_sdk_spec.rb[1:8:3]                             | passed | 0.02853 seconds |
./spec/kinde_sdk_spec.rb[1:8:4]                             | passed | 0.0138 seconds  |
